ticker,event,"[-1,1]","[0,1]","[0,5]"
WELL,2024-12-19,-0.03097819123387517,-0.014690452176777771,-0.021056710640804548
WELL,2025-09-18,-0.008756001029724928,-0.010231888727092901,0.02379571227445331
WELL,2025-10-30,0.004628311885232854,0.024173171763731044,0.055409843795335485
WELL,2025-12-11,-0.055283451170046155,-0.023807268557847462,-0.024882204117271663
WFC,2022-03-17,0.0077763670770569365,-0.007711994213589705,-0.02651247864474902
WFC,2022-06-16,0.09796511027535432,0.08384006040743958,0.10462106399704994
WFC,2022-09-22,-0.003785435414369341,-0.0013274543900149982,0.02859143695276717
WFC,2023-03-23,-0.03878734185069639,-0.028633270057864334,-0.024382800407944535
WFC,2024-09-19,0.028402443207373354,0.034645787595061,0.044201075489012934
WFC,2024-12-19,0.0108308697901215,0.008890652137492662,0.007883004637048607
WFC,2025-09-18,0.01868184464999134,0.012306802243516494,0.00253477760559505
WFC,2025-10-30,0.01610679558856891,0.01510174470274273,-0.004923411744960471
WFC,2025-12-11,0.016035285772099703,0.020716999293645826,0.011103669156014621
XOM,2022-03-17,0.008505647734945995,0.021806717174515808,0.06619112932801781
XOM,2022-06-16,-0.05281904200694286,-0.044793515458105296,-0.023859257241615115
XOM,2022-09-22,-0.028419214097521725,-0.02412133997856996,0.023351855924438496
XOM,2023-03-23,-0.006482611333789752,-0.010207031023297654,0.009499989117974016
XOM,2024-09-19,0.011304173233645473,0.008878599756036375,-0.00656383757426034
XOM,2024-12-19,-0.017137157065643078,-0.011803109183780316,-0.012923743484013546
XOM,2025-09-18,-0.024155426447365735,-0.025911707509476193,-0.0032292141295804915
XOM,2025-10-30,0.0016858613440323008,-0.015099404217732535,-0.020771309932653706
XOM,2025-12-11,-0.01519664516420825,-0.009108785196082214,-0.02657911432448069
